artist,song,id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,H_or_N
Dizzee Rascal,Holiday,spotify:track:7rQEsMAmRB4KaXhx3xJM13,0.545,0.918,0,-1.925,1,0.0448,0.0571,0.0,0.0415,0.855,117.985,audio_features,7rQEsMAmRB4KaXhx3xJM13,spotify:track:7rQEsMAmRB4KaXhx3xJM13,https://api.spotify.com/v1/tracks/7rQEsMAmRB4KaXhx3xJM13,https://api.spotify.com/v1/audio-analysis/7rQEsMAmRB4KaXhx3xJM13,220627,4,N
Beyoncé,Single Ladies (Put a Ring on It),spotify:track:2ZBNclC5wm4GtiWaeh0DMx,0.426,0.584,1,-5.293,1,0.296,0.0383,0.0,0.188,0.272,193.437,audio_features,2ZBNclC5wm4GtiWaeh0DMx,spotify:track:2ZBNclC5wm4GtiWaeh0DMx,https://api.spotify.com/v1/tracks/2ZBNclC5wm4GtiWaeh0DMx,https://api.spotify.com/v1/audio-analysis/2ZBNclC5wm4GtiWaeh0DMx,193213,4,N
Boys Like Girls,Love Drunk,spotify:track:20X9OeC606XNwEtDBOym5u,0.44,0.976,10,-3.17,1,0.141,0.00177,3.39e-06,0.16,0.412,150.005,audio_features,20X9OeC606XNwEtDBOym5u,spotify:track:20X9OeC606XNwEtDBOym5u,https://api.spotify.com/v1/tracks/20X9OeC606XNwEtDBOym5u,https://api.spotify.com/v1/audio-analysis/20X9OeC606XNwEtDBOym5u,226707,4,N
The-Dream,Rockin' That Shit,spotify:track:3RBGG1be9aBaSvjnw6ABkh,0.672,0.62,8,-4.865,1,0.0422,0.123,0.0,0.362,0.627,78.005,audio_features,3RBGG1be9aBaSvjnw6ABkh,spotify:track:3RBGG1be9aBaSvjnw6ABkh,https://api.spotify.com/v1/tracks/3RBGG1be9aBaSvjnw6ABkh,https://api.spotify.com/v1/audio-analysis/3RBGG1be9aBaSvjnw6ABkh,221920,4,N
OneRepublic,Secrets,spotify:track:1NhPKVLsHhFUHIOZ32QnS2,0.516,0.764,2,-6.223,1,0.0366,0.0717,0.0,0.115,0.376,148.021,audio_features,1NhPKVLsHhFUHIOZ32QnS2,spotify:track:1NhPKVLsHhFUHIOZ32QnS2,https://api.spotify.com/v1/tracks/1NhPKVLsHhFUHIOZ32QnS2,https://api.spotify.com/v1/audio-analysis/1NhPKVLsHhFUHIOZ32QnS2,224693,4,N
JLS,Everybody in Love,spotify:track:5I9sHwLDX28tLtzVgKLtpr,0.366,0.391,3,-12.322,1,0.0425,0.854,0.0,0.352,0.461,119.182,audio_features,5I9sHwLDX28tLtzVgKLtpr,spotify:track:5I9sHwLDX28tLtzVgKLtpr,https://api.spotify.com/v1/tracks/5I9sHwLDX28tLtzVgKLtpr,https://api.spotify.com/v1/audio-analysis/5I9sHwLDX28tLtzVgKLtpr,164547,3,N
Jason Aldean,Big Green Tractor,spotify:track:0Ajm7DFmbGEURySKm7G2jf,0.623,0.59,4,-5.014,1,0.028,0.646,0.0,0.295,0.578,137.073,audio_features,0Ajm7DFmbGEURySKm7G2jf,spotify:track:0Ajm7DFmbGEURySKm7G2jf,https://api.spotify.com/v1/tracks/0Ajm7DFmbGEURySKm7G2jf,https://api.spotify.com/v1/audio-analysis/0Ajm7DFmbGEURySKm7G2jf,204200,4,N
The Fray,Never Say Never,spotify:track:57uX2vR9j9DNiANDYfXw1i,0.23,0.492,8,-5.767,1,0.0317,0.568,8.18e-06,0.176,0.262,160.139,audio_features,57uX2vR9j9DNiANDYfXw1i,spotify:track:57uX2vR9j9DNiANDYfXw1i,https://api.spotify.com/v1/tracks/57uX2vR9j9DNiANDYfXw1i,https://api.spotify.com/v1/audio-analysis/57uX2vR9j9DNiANDYfXw1i,256613,4,N
Lily Allen,The Fear,spotify:track:7bW6MqAdTclmHVHAOkIyPS,0.661,0.847,10,-6.948,1,0.0404,0.419,8.82e-05,0.107,0.522,134.002,audio_features,7bW6MqAdTclmHVHAOkIyPS,spotify:track:7bW6MqAdTclmHVHAOkIyPS,https://api.spotify.com/v1/tracks/7bW6MqAdTclmHVHAOkIyPS,https://api.spotify.com/v1/audio-analysis/7bW6MqAdTclmHVHAOkIyPS,207120,4,N
Kings of Leon,Sex on Fire,spotify:track:0ntQJM78wzOLVeCUAW7Y45,0.542,0.905,9,-5.653,1,0.054,0.00172,0.0104,0.136,0.374,153.398,audio_features,0ntQJM78wzOLVeCUAW7Y45,spotify:track:0ntQJM78wzOLVeCUAW7Y45,https://api.spotify.com/v1/tracks/0ntQJM78wzOLVeCUAW7Y45,https://api.spotify.com/v1/audio-analysis/0ntQJM78wzOLVeCUAW7Y45,203347,4,N
Drake,Best I Ever Had,spotify:track:3QLjDkgLh9AOEHlhQtDuhs,0.395,0.922,1,-2.176,1,0.375,0.19,0.0,0.134,0.558,162.361,audio_features,3QLjDkgLh9AOEHlhQtDuhs,spotify:track:3QLjDkgLh9AOEHlhQtDuhs,https://api.spotify.com/v1/tracks/3QLjDkgLh9AOEHlhQtDuhs,https://api.spotify.com/v1/audio-analysis/3QLjDkgLh9AOEHlhQtDuhs,257690,4,N
Kelly Clarkson,Already Gone,spotify:track:4fq2YUONcgrCJ2SPndSeKC,0.209,0.872,9,-2.996,1,0.0757,0.217,0.0,0.0768,0.294,78.139,audio_features,4fq2YUONcgrCJ2SPndSeKC,spotify:track:4fq2YUONcgrCJ2SPndSeKC,https://api.spotify.com/v1/tracks/4fq2YUONcgrCJ2SPndSeKC,https://api.spotify.com/v1/audio-analysis/4fq2YUONcgrCJ2SPndSeKC,281560,4,N
Miley Cyrus,Party In The U.S.A.,spotify:track:5Q0Nhxo0l2bP3pNjpGJwV1,0.652,0.698,10,-4.667,0,0.042,0.00112,0.000115,0.0886,0.47,96.021,audio_features,5Q0Nhxo0l2bP3pNjpGJwV1,spotify:track:5Q0Nhxo0l2bP3pNjpGJwV1,https://api.spotify.com/v1/tracks/5Q0Nhxo0l2bP3pNjpGJwV1,https://api.spotify.com/v1/audio-analysis/5Q0Nhxo0l2bP3pNjpGJwV1,202067,4,N
Jordin Sparks,Battlefield,spotify:track:1Nme6K1PYAh7p7uygyuRdf,0.613,0.634,2,-3.472,1,0.0339,0.0178,0.0,0.0719,0.37,144.953,audio_features,1Nme6K1PYAh7p7uygyuRdf,spotify:track:1Nme6K1PYAh7p7uygyuRdf,https://api.spotify.com/v1/tracks/1Nme6K1PYAh7p7uygyuRdf,https://api.spotify.com/v1/audio-analysis/1Nme6K1PYAh7p7uygyuRdf,241348,4,N
Ne-Yo,Mad,spotify:track:34ceTg8ChN5HjrqiIYCn9Q,0.673,0.683,1,-5.693,1,0.115,0.522,0.0,0.235,0.713,171.86,audio_features,34ceTg8ChN5HjrqiIYCn9Q,spotify:track:34ceTg8ChN5HjrqiIYCn9Q,https://api.spotify.com/v1/tracks/34ceTg8ChN5HjrqiIYCn9Q,https://api.spotify.com/v1/audio-analysis/34ceTg8ChN5HjrqiIYCn9Q,232000,4,N
Green Day,21 Guns,spotify:track:64yrDBpcdwEdNY9loyEGbX,0.268,0.742,5,-4.939,1,0.0355,0.0518,0.0,0.626,0.416,159.779,audio_features,64yrDBpcdwEdNY9loyEGbX,spotify:track:64yrDBpcdwEdNY9loyEGbX,https://api.spotify.com/v1/tracks/64yrDBpcdwEdNY9loyEGbX,https://api.spotify.com/v1/audio-analysis/64yrDBpcdwEdNY9loyEGbX,321093,4,N
Keri Hilson,Knock You Down,spotify:track:58FUwmyGUqkt53YPUcm7cJ,0.588,0.877,8,-4.78,1,0.16,0.00952,0.0,0.171,0.645,155.165,audio_features,58FUwmyGUqkt53YPUcm7cJ,spotify:track:58FUwmyGUqkt53YPUcm7cJ,https://api.spotify.com/v1/tracks/58FUwmyGUqkt53YPUcm7cJ,https://api.spotify.com/v1/audio-analysis/58FUwmyGUqkt53YPUcm7cJ,326187,4,N
Taylor Swift,You Belong With Me,spotify:track:1qrpoAMXodY6895hGKoUpA,0.632,0.773,6,-4.856,1,0.0346,0.0623,0.0,0.0885,0.474,130.033,audio_features,1qrpoAMXodY6895hGKoUpA,spotify:track:1qrpoAMXodY6895hGKoUpA,https://api.spotify.com/v1/tracks/1qrpoAMXodY6895hGKoUpA,https://api.spotify.com/v1/audio-analysis/1qrpoAMXodY6895hGKoUpA,231124,4,N
Shinedown,Second Chance,spotify:track:0CwYG1UnRmOx8Q1EzElCIL,0.46,0.796,0,-4.501,0,0.0333,0.00107,0.0,0.106,0.182,100.011,audio_features,0CwYG1UnRmOx8Q1EzElCIL,spotify:track:0CwYG1UnRmOx8Q1EzElCIL,https://api.spotify.com/v1/tracks/0CwYG1UnRmOx8Q1EzElCIL,https://api.spotify.com/v1/audio-analysis/0CwYG1UnRmOx8Q1EzElCIL,222067,4,N
Asher Roth,I Love College,spotify:track:1akgiRM3mN2nxu2AX6ACCW,0.713,0.826,8,-4.075,1,0.243,0.0897,0.0,0.421,0.664,86.444,audio_features,1akgiRM3mN2nxu2AX6ACCW,spotify:track:1akgiRM3mN2nxu2AX6ACCW,https://api.spotify.com/v1/tracks/1akgiRM3mN2nxu2AX6ACCW,https://api.spotify.com/v1/audio-analysis/1akgiRM3mN2nxu2AX6ACCW,241933,4,N
Katy Perry,Waking Up In Vegas,spotify:track:6fvxos1qSHrIgOkKw4dhWS,0.524,0.878,5,-3.108,0,0.0346,0.0012,0.0,0.098,0.59,130.989,audio_features,6fvxos1qSHrIgOkKw4dhWS,spotify:track:6fvxos1qSHrIgOkKw4dhWS,https://api.spotify.com/v1/tracks/6fvxos1qSHrIgOkKw4dhWS,https://api.spotify.com/v1/audio-analysis/6fvxos1qSHrIgOkKw4dhWS,199187,4,N
Kelly Clarkson,My Life Would Suck Without You,spotify:track:4Dm32oO01YpIubCHaAtKkN,0.526,0.882,9,-4.006,1,0.0509,0.0014,0.0,0.144,0.424,144.982,audio_features,4Dm32oO01YpIubCHaAtKkN,spotify:track:4Dm32oO01YpIubCHaAtKkN,https://api.spotify.com/v1/tracks/4Dm32oO01YpIubCHaAtKkN,https://api.spotify.com/v1/audio-analysis/4Dm32oO01YpIubCHaAtKkN,211493,4,N
Mumford & Sons,Little Lion Man,spotify:track:4B4vB3oB8csotplfoQcAd6,0.52,0.496,5,-8.121,1,0.0271,0.0234,2.05e-05,0.0905,0.496,138.81,audio_features,4B4vB3oB8csotplfoQcAd6,spotify:track:4B4vB3oB8csotplfoQcAd6,https://api.spotify.com/v1/tracks/4B4vB3oB8csotplfoQcAd6,https://api.spotify.com/v1/audio-analysis/4B4vB3oB8csotplfoQcAd6,247002,4,N
The Fray,You Found Me,spotify:track:4IoYz8XqqdowINzfRrFnhi,0.338,0.803,8,-5.412,0,0.0413,0.0187,0.0,0.136,0.4,151.994,audio_features,4IoYz8XqqdowINzfRrFnhi,spotify:track:4IoYz8XqqdowINzfRrFnhi,https://api.spotify.com/v1/tracks/4IoYz8XqqdowINzfRrFnhi,https://api.spotify.com/v1/audio-analysis/4IoYz8XqqdowINzfRrFnhi,241853,4,N
Bruno Mars,Just the Way You Are,spotify:track:7BqBn9nzAq8spo5e7cZ0dJ,0.635,0.841,5,-5.379,1,0.0422,0.0134,0.0,0.0622,0.424,109.021,audio_features,7BqBn9nzAq8spo5e7cZ0dJ,spotify:track:7BqBn9nzAq8spo5e7cZ0dJ,https://api.spotify.com/v1/tracks/7BqBn9nzAq8spo5e7cZ0dJ,https://api.spotify.com/v1/audio-analysis/7BqBn9nzAq8spo5e7cZ0dJ,220734,4,N
Eminem,Love The Way You Lie,spotify:track:4aPRuTsiG7B4owTTF8Dm3U,0.486,0.839,10,-4.5,1,0.158,0.327,0.0,0.048,0.398,165.948,audio_features,4aPRuTsiG7B4owTTF8Dm3U,spotify:track:4aPRuTsiG7B4owTTF8Dm3U,https://api.spotify.com/v1/tracks/4aPRuTsiG7B4owTTF8Dm3U,https://api.spotify.com/v1/audio-analysis/4aPRuTsiG7B4owTTF8Dm3U,296227,4,N
Lady Gaga,Bad Romance,spotify:track:0SiywuOBRcynK0uKGWdCnn,0.696,0.921,0,-3.755,1,0.0363,0.00314,5.24e-05,0.0842,0.714,119.001,audio_features,0SiywuOBRcynK0uKGWdCnn,spotify:track:0SiywuOBRcynK0uKGWdCnn,https://api.spotify.com/v1/tracks/0SiywuOBRcynK0uKGWdCnn,https://api.spotify.com/v1/audio-analysis/0SiywuOBRcynK0uKGWdCnn,294573,4,N
Stromae,Alors on danse - Radio Edit,spotify:track:2GYHyAoLWpkxLVa4oYTVko,0.791,0.59,1,-9.206,0,0.0793,0.0994,0.00203,0.065,0.714,119.951,audio_features,2GYHyAoLWpkxLVa4oYTVko,spotify:track:2GYHyAoLWpkxLVa4oYTVko,https://api.spotify.com/v1/tracks/2GYHyAoLWpkxLVa4oYTVko,https://api.spotify.com/v1/audio-analysis/2GYHyAoLWpkxLVa4oYTVko,206067,4,N
Kesha,TiK ToK,spotify:track:0HPD5WQqrq7wPWR7P7Dw1i,0.755,0.837,2,-2.718,0,0.142,0.0991,0.0,0.289,0.714,120.028,audio_features,0HPD5WQqrq7wPWR7P7Dw1i,spotify:track:0HPD5WQqrq7wPWR7P7Dw1i,https://api.spotify.com/v1/tracks/0HPD5WQqrq7wPWR7P7Dw1i,https://api.spotify.com/v1/audio-analysis/0HPD5WQqrq7wPWR7P7Dw1i,199693,4,N
David Guetta,Memories (feat. Kid Cudi),spotify:track:4dTaAiV9xFFCxnPur9c9yL,0.561,0.87,8,-6.103,1,0.343,0.0015,2.82e-06,0.246,0.498,129.98,audio_features,4dTaAiV9xFFCxnPur9c9yL,spotify:track:4dTaAiV9xFFCxnPur9c9yL,https://api.spotify.com/v1/tracks/4dTaAiV9xFFCxnPur9c9yL,https://api.spotify.com/v1/audio-analysis/4dTaAiV9xFFCxnPur9c9yL,210093,4,N
Taio Cruz,Dynamite,spotify:track:1DqdF42leyFIzqNDv9CjId,0.754,0.804,4,-3.177,1,0.0853,0.00332,0.0,0.0329,0.818,119.968,audio_features,1DqdF42leyFIzqNDv9CjId,spotify:track:1DqdF42leyFIzqNDv9CjId,https://api.spotify.com/v1/tracks/1DqdF42leyFIzqNDv9CjId,https://api.spotify.com/v1/audio-analysis/1DqdF42leyFIzqNDv9CjId,203867,4,N
Rihanna,Only Girl (In The World),spotify:track:2ENexcMEMsYk0rVJigVD3i,0.789,0.706,11,-4.233,0,0.0429,0.112,1.71e-05,0.0586,0.638,125.911,audio_features,2ENexcMEMsYk0rVJigVD3i,spotify:track:2ENexcMEMsYk0rVJigVD3i,https://api.spotify.com/v1/tracks/2ENexcMEMsYk0rVJigVD3i,https://api.spotify.com/v1/audio-analysis/2ENexcMEMsYk0rVJigVD3i,235493,4,N
Katy Perry,California Gurls,spotify:track:6KOEK6SeCEZOQkLj5M1PxH,0.788,0.753,0,-3.71,1,0.0536,0.0038,0.0,0.18,0.403,125.005,audio_features,6KOEK6SeCEZOQkLj5M1PxH,spotify:track:6KOEK6SeCEZOQkLj5M1PxH,https://api.spotify.com/v1/tracks/6KOEK6SeCEZOQkLj5M1PxH,https://api.spotify.com/v1/audio-analysis/6KOEK6SeCEZOQkLj5M1PxH,234653,4,N
Kesha,Take It Off,spotify:track:7zp9FOU4cjFdGN1zdWTvcB,0.884,0.707,1,-6.607,1,0.202,0.000502,0.258,0.363,0.582,127.013,audio_features,7zp9FOU4cjFdGN1zdWTvcB,spotify:track:7zp9FOU4cjFdGN1zdWTvcB,https://api.spotify.com/v1/tracks/7zp9FOU4cjFdGN1zdWTvcB,https://api.spotify.com/v1/audio-analysis/7zp9FOU4cjFdGN1zdWTvcB,194604,4,N
INNA,Hot - Play & Win Radio Version,spotify:track:5ojIL91nfnWExoXSCkvJ9E,0.818,0.96,7,-3.745,0,0.294,0.0858,0.413,0.275,0.453,128.03,audio_features,5ojIL91nfnWExoXSCkvJ9E,spotify:track:5ojIL91nfnWExoXSCkvJ9E,https://api.spotify.com/v1/tracks/5ojIL91nfnWExoXSCkvJ9E,https://api.spotify.com/v1/audio-analysis/5ojIL91nfnWExoXSCkvJ9E,219375,4,N
Far East Movement,Like A G6,spotify:track:4DvhkX2ic4zWkQeWMwQ2qf,0.435,0.837,3,-8.126,1,0.449,0.00676,0.0,0.117,0.778,124.913,audio_features,4DvhkX2ic4zWkQeWMwQ2qf,spotify:track:4DvhkX2ic4zWkQeWMwQ2qf,https://api.spotify.com/v1/tracks/4DvhkX2ic4zWkQeWMwQ2qf,https://api.spotify.com/v1/audio-analysis/4DvhkX2ic4zWkQeWMwQ2qf,216893,4,N
David Guetta,Gettin' Over You (feat. Fergie & LMFAO),spotify:track:6FbGlkHKGkYqpSCuBgurn3,0.615,0.913,10,-5.077,0,0.0816,0.178,0.0,0.0773,0.45,129.944,audio_features,6FbGlkHKGkYqpSCuBgurn3,spotify:track:6FbGlkHKGkYqpSCuBgurn3,https://api.spotify.com/v1/tracks/6FbGlkHKGkYqpSCuBgurn3,https://api.spotify.com/v1/audio-analysis/6FbGlkHKGkYqpSCuBgurn3,188000,4,N
Duck Sauce,Barbra Streisand - Radio Edit,spotify:track:6HkmOvGpoYrJ1BdppBNp2t,0.707,0.813,1,-4.129,1,0.339,0.00649,0.000448,0.249,0.741,127.901,audio_features,6HkmOvGpoYrJ1BdppBNp2t,spotify:track:6HkmOvGpoYrJ1BdppBNp2t,https://api.spotify.com/v1/tracks/6HkmOvGpoYrJ1BdppBNp2t,https://api.spotify.com/v1/audio-analysis/6HkmOvGpoYrJ1BdppBNp2t,264814,4,N
Lucenzo,Danza Kuduro (feat. Don Omar),spotify:track:2a1o6ZejUi8U3wzzOtCOYw,0.4,0.915,0,-4.89,1,0.28,0.0846,0.0,0.0503,0.878,88.917,audio_features,2a1o6ZejUi8U3wzzOtCOYw,spotify:track:2a1o6ZejUi8U3wzzOtCOYw,https://api.spotify.com/v1/tracks/2a1o6ZejUi8U3wzzOtCOYw,https://api.spotify.com/v1/audio-analysis/2a1o6ZejUi8U3wzzOtCOYw,198773,3,N
Rihanna,Te Amo,spotify:track:4YYHgF9dWyVSor0GtrBzdf,0.567,0.707,8,-5.455,0,0.0818,0.541,0.000176,0.1,0.751,171.917,audio_features,4YYHgF9dWyVSor0GtrBzdf,spotify:track:4YYHgF9dWyVSor0GtrBzdf,https://api.spotify.com/v1/tracks/4YYHgF9dWyVSor0GtrBzdf,https://api.spotify.com/v1/audio-analysis/4YYHgF9dWyVSor0GtrBzdf,208427,4,N
Timbaland,Carry Out (Featuring Justin Timberlake),spotify:track:2DHc2e5bBn4UzY0ENVFrUl,0.531,0.574,10,-6.693,0,0.113,0.114,0.0308,0.256,0.272,115.68,audio_features,2DHc2e5bBn4UzY0ENVFrUl,spotify:track:2DHc2e5bBn4UzY0ENVFrUl,https://api.spotify.com/v1/tracks/2DHc2e5bBn4UzY0ENVFrUl,https://api.spotify.com/v1/audio-analysis/2DHc2e5bBn4UzY0ENVFrUl,232467,5,N
DJ Fresh,Gold Dust - Radio Edit,spotify:track:2rCM9E5gZK2YRiIClGsGpu,0.543,0.981,0,0.836,1,0.0492,0.00311,0.00148,0.151,0.43,174.0,audio_features,2rCM9E5gZK2YRiIClGsGpu,spotify:track:2rCM9E5gZK2YRiIClGsGpu,https://api.spotify.com/v1/tracks/2rCM9E5gZK2YRiIClGsGpu,https://api.spotify.com/v1/audio-analysis/2rCM9E5gZK2YRiIClGsGpu,233103,4,N
Edward Maya,Stereo Love - Radio Edit,spotify:track:1aklRy3btsbucImSXvR2SY,0.781,0.787,9,-5.358,1,0.0383,0.0392,0.0127,0.0745,0.341,127.038,audio_features,1aklRy3btsbucImSXvR2SY,spotify:track:1aklRy3btsbucImSXvR2SY,https://api.spotify.com/v1/tracks/1aklRy3btsbucImSXvR2SY,https://api.spotify.com/v1/audio-analysis/1aklRy3btsbucImSXvR2SY,248667,4,N
Taio Cruz,Break Your Heart,spotify:track:1CdqVF1ywD0ZO1zXtB9yWa,0.666,0.899,8,-4.676,1,0.028,0.00155,0.0,0.0677,0.629,122.05,audio_features,1CdqVF1ywD0ZO1zXtB9yWa,spotify:track:1CdqVF1ywD0ZO1zXtB9yWa,https://api.spotify.com/v1/tracks/1CdqVF1ywD0ZO1zXtB9yWa,https://api.spotify.com/v1/audio-analysis/1CdqVF1ywD0ZO1zXtB9yWa,186267,4,N
Black Eyed Peas,Imma Be,spotify:track:0oJMv049q8hEkes9w0L1J4,0.597,0.517,0,-6.963,1,0.366,0.179,0.0,0.307,0.413,92.035,audio_features,0oJMv049q8hEkes9w0L1J4,spotify:track:0oJMv049q8hEkes9w0L1J4,https://api.spotify.com/v1/tracks/0oJMv049q8hEkes9w0L1J4,https://api.spotify.com/v1/audio-analysis/0oJMv049q8hEkes9w0L1J4,257560,4,N
Sidney Samson,Riverside,spotify:track:1II1g6PBUuTQBdMnFwXryk,0.804,0.976,1,-2.453,0,0.0451,0.000319,0.886,0.127,0.291,126.015,audio_features,1II1g6PBUuTQBdMnFwXryk,spotify:track:1II1g6PBUuTQBdMnFwXryk,https://api.spotify.com/v1/tracks/1II1g6PBUuTQBdMnFwXryk,https://api.spotify.com/v1/audio-analysis/1II1g6PBUuTQBdMnFwXryk,321071,4,N
Eminem,Not Afraid,spotify:track:7Ie9W94M7OjPoZVV216Xus,0.855,0.954,0,-1.19,0,0.264,0.529,0.0,0.205,0.668,114.635,audio_features,7Ie9W94M7OjPoZVV216Xus,spotify:track:7Ie9W94M7OjPoZVV216Xus,https://api.spotify.com/v1/tracks/7Ie9W94M7OjPoZVV216Xus,https://api.spotify.com/v1/audio-analysis/7Ie9W94M7OjPoZVV216Xus,248133,5,N
Lady Gaga,Alejandro,spotify:track:4lwavw59UjXUPJZtKNdFYp,0.626,0.799,11,-6.612,0,0.046,0.000358,0.00155,0.36,0.369,98.992,audio_features,4lwavw59UjXUPJZtKNdFYp,spotify:track:4lwavw59UjXUPJZtKNdFYp,https://api.spotify.com/v1/tracks/4lwavw59UjXUPJZtKNdFYp,https://api.spotify.com/v1/audio-analysis/4lwavw59UjXUPJZtKNdFYp,274213,4,N
Rihanna,Rude Boy,spotify:track:60jzFy6Nn4M0iD1d94oteF,0.563,0.75,11,-4.496,1,0.127,0.113,0.0,0.0788,0.812,173.906,audio_features,60jzFy6Nn4M0iD1d94oteF,spotify:track:60jzFy6Nn4M0iD1d94oteF,https://api.spotify.com/v1/tracks/60jzFy6Nn4M0iD1d94oteF,https://api.spotify.com/v1/audio-analysis/60jzFy6Nn4M0iD1d94oteF,222920,4,N
Ne-Yo,Beautiful Monster,spotify:track:2Q99zPXVqCPN5RaZawvJWZ,0.708,0.771,5,-6.99,0,0.131,0.209,5.32e-06,0.277,0.494,128.013,audio_features,2Q99zPXVqCPN5RaZawvJWZ,spotify:track:2Q99zPXVqCPN5RaZawvJWZ,https://api.spotify.com/v1/tracks/2Q99zPXVqCPN5RaZawvJWZ,https://api.spotify.com/v1/audio-analysis/2Q99zPXVqCPN5RaZawvJWZ,251573,4,N
3OH!3,Starstrukk,spotify:track:1hBM2D1ULT3aeKuddSwPsK,0.607,0.805,11,-5.579,0,0.0608,0.00175,0.0,0.231,0.232,139.894,audio_features,1hBM2D1ULT3aeKuddSwPsK,spotify:track:1hBM2D1ULT3aeKuddSwPsK,https://api.spotify.com/v1/tracks/1hBM2D1ULT3aeKuddSwPsK,https://api.spotify.com/v1/audio-analysis/1hBM2D1ULT3aeKuddSwPsK,202667,4,N
Black Eyed Peas,The Time (Dirty Bit),spotify:track:7vWFaMq63AwkFDhS2OAg5u,0.816,0.813,6,-7.798,0,0.0664,0.0662,2.77e-06,0.602,0.436,127.979,audio_features,7vWFaMq63AwkFDhS2OAg5u,spotify:track:7vWFaMq63AwkFDhS2OAg5u,https://api.spotify.com/v1/tracks/7vWFaMq63AwkFDhS2OAg5u,https://api.spotify.com/v1/audio-analysis/7vWFaMq63AwkFDhS2OAg5u,307640,4,N
Kelly Rowland,Commander,spotify:track:31zeLcKH2x3UCMHT75Gk5C,0.395,0.876,11,-3.859,0,0.138,0.0173,8.46e-06,0.362,0.567,124.638,audio_features,31zeLcKH2x3UCMHT75Gk5C,spotify:track:31zeLcKH2x3UCMHT75Gk5C,https://api.spotify.com/v1/tracks/31zeLcKH2x3UCMHT75Gk5C,https://api.spotify.com/v1/audio-analysis/31zeLcKH2x3UCMHT75Gk5C,218107,4,N
Swedish House Mafia,One (Your Name) - Radio Edit,spotify:track:41KPpw0EZCytxNkmEMJVgr,0.802,0.781,0,-6.564,1,0.0368,0.0075,0.825,0.147,0.622,125.026,audio_features,41KPpw0EZCytxNkmEMJVgr,spotify:track:41KPpw0EZCytxNkmEMJVgr,https://api.spotify.com/v1/tracks/41KPpw0EZCytxNkmEMJVgr,https://api.spotify.com/v1/audio-analysis/41KPpw0EZCytxNkmEMJVgr,169920,4,N
Chris Brown,Deuces (feat. Tyga & Kevin McCall),spotify:track:6wN4nT2qy3MQc098yL3Eu9,0.692,0.736,1,-5.109,1,0.11,0.0324,0.0,0.0787,0.217,73.987,audio_features,6wN4nT2qy3MQc098yL3Eu9,spotify:track:6wN4nT2qy3MQc098yL3Eu9,https://api.spotify.com/v1/tracks/6wN4nT2qy3MQc098yL3Eu9,https://api.spotify.com/v1/audio-analysis/6wN4nT2qy3MQc098yL3Eu9,276560,4,N
Usher,DJ Got Us Fallin' In Love (feat. Pitbull),spotify:track:4356Typ82hUiFAynbLYbPn,0.663,0.861,7,-3.398,0,0.109,0.0338,0.0,0.082,0.654,119.963,audio_features,4356Typ82hUiFAynbLYbPn,spotify:track:4356Typ82hUiFAynbLYbPn,https://api.spotify.com/v1/tracks/4356Typ82hUiFAynbLYbPn,https://api.spotify.com/v1/audio-analysis/4356Typ82hUiFAynbLYbPn,220800,4,N
Iyaz,Replay,spotify:track:5vlEg2fT4cFWAqU5QptIpQ,0.706,0.751,9,-6.323,1,0.0708,0.173,0.0,0.168,0.195,91.031,audio_features,5vlEg2fT4cFWAqU5QptIpQ,spotify:track:5vlEg2fT4cFWAqU5QptIpQ,https://api.spotify.com/v1/tracks/5vlEg2fT4cFWAqU5QptIpQ,https://api.spotify.com/v1/audio-analysis/5vlEg2fT4cFWAqU5QptIpQ,182307,4,N
Flo Rida,Club Can't Handle Me (feat. David Guetta),spotify:track:6ebkx7Q5tTxrCxKq4GYj0Y,0.616,0.869,0,-3.911,1,0.0327,0.0283,0.0,0.064,0.473,127.966,audio_features,6ebkx7Q5tTxrCxKq4GYj0Y,spotify:track:6ebkx7Q5tTxrCxKq4GYj0Y,https://api.spotify.com/v1/tracks/6ebkx7Q5tTxrCxKq4GYj0Y,https://api.spotify.com/v1/audio-analysis/6ebkx7Q5tTxrCxKq4GYj0Y,234560,4,N
Sean Kingston,Eenie Meenie,spotify:track:45O0tUN9Bh6LH4eNxQ07AT,0.734,0.639,1,-3.241,1,0.0316,0.0348,0.0,0.102,0.836,121.212,audio_features,45O0tUN9Bh6LH4eNxQ07AT,spotify:track:45O0tUN9Bh6LH4eNxQ07AT,https://api.spotify.com/v1/tracks/45O0tUN9Bh6LH4eNxQ07AT,https://api.spotify.com/v1/audio-analysis/45O0tUN9Bh6LH4eNxQ07AT,201653,4,N
Waka Flocka Flame,No Hands (feat. Roscoe Dash & Wale),spotify:track:03tqyYWC9Um2ZqU0ZN849H,0.76,0.595,1,-6.366,1,0.0391,0.00544,0.0,0.241,0.361,131.497,audio_features,03tqyYWC9Um2ZqU0ZN849H,spotify:track:03tqyYWC9Um2ZqU0ZN849H,https://api.spotify.com/v1/tracks/03tqyYWC9Um2ZqU0ZN849H,https://api.spotify.com/v1/audio-analysis/03tqyYWC9Um2ZqU0ZN849H,263773,4,N
